El_Salvador	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-17.7_p%	0.177
Espagne	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-1.6_p%	0.015999999999999945
Estonie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+0.5_p%	0.005
Finlande	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-0.9_p%	0.009000000000000057
France	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+1.6_p%	0.015999999999999945
Gabon	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-15.0_p%	0.15
Gambie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-7.9_p%	0.07900000000000001
Ghana	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-15.8_p%	0.15799999999999997
Grèce	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-2.9_p%	0.028999999999999915
Guatemala	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-5.4_p%	0.053999999999999986
Guinée	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-6.0_p%	0.06
Géorgie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+0.4_p%	0.0040000000000000565
Haïti	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-2.2_p%	0.021999999999999992
Honduras	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-16.4_p%	0.16399999999999998
Hong_Kong	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+0.9_p%	0.009000000000000057
Hongrie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-2.8_p%	0.027999999999999973
Inde	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+0.4_p%	0.0040000000000000565
Indonésie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+2.4_p%	0.024000000000000056
Irak	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-4.3_p%	0.04299999999999999
Iran	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-10.5_p%	0.105
Irlande	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-0.3_p%	0.0029999999999999714
Islande	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+0.0_p%	0.0
Israël	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-2.1_p%	0.020999999999999942
Italie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-0.4_p%	0.0040000000000000565
Jamaïque	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-2.2_p%	0.02200000000000003
Japon	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+0.7_p%	0.007000000000000029
Jordanie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-21.4_p%	0.214
Kazakhstan	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+5.3_p%	0.05299999999999997
Kenya	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-11.9_p%	0.11900000000000005
Kirghizistan	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-3.3_p%	0.03300000000000004
Kosovo	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-21.5_p%	0.21500000000000008
Koweït	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-9.8_p%	0.09799999999999998
Laos	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+1.1_p%	0.011000000000000015
Lesotho	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-0.7_p%	0.007000000000000029
Lettonie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+2.1_p%	0.020999999999999942
Liban	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-8.1_p%	0.08099999999999997
Libye	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-11.1_p%	0.11100000000000002
Libéria	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-19.1_p%	0.19099999999999998
Lituanie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-6.6_p%	0.06599999999999995
Luxembourg	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-1.1_p%	0.010999999999999944
Macédoine_du_Nord	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-10.7_p%	0.10699999999999989
Madagascar	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-3.1_p%	0.030999999999999996
Malaisie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-1.3_p%	0.012999999999999972
Malawi	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-7.0_p%	0.07
Maldives	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-11.1_p%	0.11099999999999995
Mali	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-0.3_p%	0.003000000000000007
Malte	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-2.3_p%	0.022999999999999972
Maroc	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-21.6_p%	0.21600000000000003
Maurice	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-1.4_p%	0.014000000000000058
Mauritanie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-10.9_p%	0.109
Mexique	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-5.9_p%	0.05899999999999998
Moldavie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-2.8_p%	0.028000000000000042
Mongolie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+1.7_p%	0.01700000000000003
Montenegro	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-1.6_p%	0.016000000000000084
Mozambique	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-16.2_p%	0.162
Namibie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-6.8_p%	0.06800000000000005
Nicaragua	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-10.1_p%	0.10100000000000002
Niger	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-3.6_p%	0.036000000000000004
Nigéria	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-20.5_p%	0.205
