Japon	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	6.02%	0.8796
Lettonie	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	29.08%	0.4184
Lituanie	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	20.00%	0.6
Luxembourg	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	28.60%	0.42799999999999994
Mexique	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	39.33%	0.21340000000000003
Norvège	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	22.39%	0.5522
Nouvelle-Zélande	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	34.32%	0.3136
Pays-Bas	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	27.50%	0.44999999999999996
Pologne	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	24.35%	0.5129999999999999
Portugal	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	3.70%	0.9259999999999999
Roumanie	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	34.65%	0.30700000000000005
Royaume-Uni	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	21.69%	0.5662
Seychelles	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	19.00%	0.62
Slovaquie	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	29.05%	0.41900000000000004
Slovénie	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	22.22%	0.5556000000000001
Suisse	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	25.50%	0.49
Suède	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	28.94%	0.4212
Turquie	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	14.83%	0.7034
États-Unis	2022°	Parlementaires_de_moins_de_40_ans=_part_de_femmes	6.73%	0.8654
