Turquie	2023°	Parlementaires=_part_de_femmes	17.40%	0.652
États-Unis	2023°	Parlementaires=_part_de_femmes	29.40%	0.41200000000000003
Allemagne	2025°	Parlementaires=_part_de_femmes	35.70%	0.2859999999999999
Australie	2025°	Parlementaires=_part_de_femmes	39.10%	0.21799999999999997
Autriche	2025°	Parlementaires=_part_de_femmes	36.10%	0.278
Belgique	2025°	Parlementaires=_part_de_femmes	39.30%	0.21400000000000008
Canada	2025°	Parlementaires=_part_de_femmes	30.90%	0.382
Chili	2025°	Parlementaires=_part_de_femmes	35.10%	0.29799999999999993
Colombie	2025°	Parlementaires=_part_de_femmes	29.40%	0.41200000000000003
Corée	2025°	Parlementaires=_part_de_femmes	20.30%	0.594
Costa_Rica	2025°	Parlementaires=_part_de_femmes	49.10%	0.018000000000000016
Danemark	2025°	Parlementaires=_part_de_femmes	43.60%	0.128
Espagne	2025°	Parlementaires=_part_de_femmes	44.30%	0.1140000000000001
Estonie	2025°	Parlementaires=_part_de_femmes	28.70%	0.42600000000000005
Finlande	2025°	Parlementaires=_part_de_femmes	45.50%	0.08999999999999997
France	2025°	Parlementaires=_part_de_femmes	36.20%	0.2759999999999999
Grèce	2025°	Parlementaires=_part_de_femmes	23.30%	0.534
Hongrie	2025°	Parlementaires=_part_de_femmes	15.20%	0.696
Irlande	2025°	Parlementaires=_part_de_femmes	25.30%	0.494
Islande	2025°	Parlementaires=_part_de_femmes	46.00%	0.07999999999999996
Israël	2025°	Parlementaires=_part_de_femmes	24.20%	0.516
Italie	2025°	Parlementaires=_part_de_femmes	32.80%	0.3440000000000001
Japon	2025°	Parlementaires=_part_de_femmes	15.70%	0.6859999999999999
Lettonie	2025°	Parlementaires=_part_de_femmes	31.00%	0.38
Lituanie	2025°	Parlementaires=_part_de_femmes	28.40%	0.43200000000000005
Luxembourg	2025°	Parlementaires=_part_de_femmes	35.00%	0.30000000000000004
Mexique	2025°	Parlementaires=_part_de_femmes	50.20%	0.0040000000000000036
Norvège	2025°	Parlementaires=_part_de_femmes	44.40%	0.11199999999999999
Nouvelle-Zélande	2025°	Parlementaires=_part_de_femmes	45.50%	0.08999999999999997
Pays-Bas	2025°	Parlementaires=_part_de_femmes	39.30%	0.21400000000000008
Pologne	2025°	Parlementaires=_part_de_femmes	31.30%	0.374
Portugal	2025°	Parlementaires=_part_de_femmes	34.80%	0.30400000000000005
Royaume-Uni	2025°	Parlementaires=_part_de_femmes	40.50%	0.18999999999999995
Seychelles	2025°	Parlementaires=_part_de_femmes	25.50%	0.49
Slovaquie	2025°	Parlementaires=_part_de_femmes	23.30%	0.534
Slovénie	2025°	Parlementaires=_part_de_femmes	35.60%	0.2879999999999999
Suisse	2025°	Parlementaires=_part_de_femmes	38.50%	0.22999999999999998
Suède	2025°	Parlementaires=_part_de_femmes	45.00%	0.09999999999999998
Turquie	2025°	Parlementaires=_part_de_femmes	19.90%	0.6020000000000001
États-Unis	2025°	Parlementaires=_part_de_femmes	28.70%	0.42600000000000005
