Irlande	2011°	Part_des_employé·es_à_temp_partiel	+22_p%	0.22474
Islande	2011°	Part_des_employé·es_à_temp_partiel	+23_p%	0.22537
Israël	2011°	Part_des_employé·es_à_temp_partiel	+21_p%	0.20784000000000002
Italie	2011°	Part_des_employé·es_à_temp_partiel	+23_p%	0.23296
Japon	2011°	Part_des_employé·es_à_temp_partiel	+25_p%	0.24505000000000002
Lettonie	2011°	Part_des_employé·es_à_temp_partiel	+3_p%	0.03494
Lituanie	2011°	Part_des_employé·es_à_temp_partiel	+3_p%	0.0343
Luxembourg	2011°	Part_des_employé·es_à_temp_partiel	+31_p%	0.31112
Macédoine_du_Nord	2011°	Part_des_employé·es_à_temp_partiel	+1_p%	0.013089999999999992
Malte	2011°	Part_des_employé·es_à_temp_partiel	+19_p%	0.19294
Mexique	2011°	Part_des_employé·es_à_temp_partiel	+18_p%	0.17811000000000005
Norvège	2011°	Part_des_employé·es_à_temp_partiel	+27_p%	0.27457
Nouvelle-Zélande	2011°	Part_des_employé·es_à_temp_partiel	+23_p%	0.23366
OCDE_-_Total	2011°	Part_des_employé·es_à_temp_partiel	+20_p%	0.20192999999999997
Pays-Bas	2011°	Part_des_employé·es_à_temp_partiel	+51_p%	0.5121499999999999
Pologne	2011°	Part_des_employé·es_à_temp_partiel	+6_p%	0.05652
Portugal	2011°	Part_des_employé·es_à_temp_partiel	+6_p%	0.06266
Pérou	2011°	Part_des_employé·es_à_temp_partiel	+17_p%	0.17054000000000002
Roumanie	2011°	Part_des_employé·es_à_temp_partiel	+2_p%	0.02013
Royaume-Uni	2011°	Part_des_employé·es_à_temp_partiel	+30_p%	0.30453
Russie	2011°	Part_des_employé·es_à_temp_partiel	+5_p%	0.04627
Seychelles	2011°	Part_des_employé·es_à_temp_partiel	+7_p%	0.06846000000000001
Slovaquie	2011°	Part_des_employé·es_à_temp_partiel	+3_p%	0.030719999999999997
Slovénie	2011°	Part_des_employé·es_à_temp_partiel	+5_p%	0.054299999999999994
Suisse	2011°	Part_des_employé·es_à_temp_partiel	+44_p%	0.4403
Suède	2011°	Part_des_employé·es_à_temp_partiel	+21_p%	0.21217000000000005
Turquie	2011°	Part_des_employé·es_à_temp_partiel	+18_p%	0.17703
États-Unis	2011°	Part_des_employé·es_à_temp_partiel	+13_p%	0.13058
Afrique_du_Sud	2012°	Part_des_employé·es_à_temp_partiel	+9_p%	0.08688000000000001
Allemagne	2012°	Part_des_employé·es_à_temp_partiel	+36_p%	0.35578000000000004
Australie	2012°	Part_des_employé·es_à_temp_partiel	+29_p%	0.29388000000000003
Autriche	2012°	Part_des_employé·es_à_temp_partiel	+36_p%	0.35896
Belgique	2012°	Part_des_employé·es_à_temp_partiel	+34_p%	0.34075000000000005
Bulgarie	2012°	Part_des_employé·es_à_temp_partiel	+1_p%	0.007989999999999999
Canada	2012°	Part_des_employé·es_à_temp_partiel	+15_p%	0.14742999999999998
Chili	2012°	Part_des_employé·es_à_temp_partiel	+15_p%	0.15151
Chypre	2012°	Part_des_employé·es_à_temp_partiel	+6_p%	0.056600000000000004
Colombie	2012°	Part_des_employé·es_à_temp_partiel	+18_p%	0.1809
Costa_Rica	2012°	Part_des_employé·es_à_temp_partiel	+20_p%	0.19655999999999998
Croatie	2012°	Part_des_employé·es_à_temp_partiel	+3_p%	0.02689
Danemark	2012°	Part_des_employé·es_à_temp_partiel	+21_p%	0.2147
Espagne	2012°	Part_des_employé·es_à_temp_partiel	+17_p%	0.17355
Estonie	2012°	Part_des_employé·es_à_temp_partiel	+9_p%	0.09376999999999999
Finlande	2012°	Part_des_employé·es_à_temp_partiel	+10_p%	0.09791
France	2012°	Part_des_employé·es_à_temp_partiel	+23_p%	0.2336
Grèce	2012°	Part_des_employé·es_à_temp_partiel	+7_p%	0.06923
Hongrie	2012°	Part_des_employé·es_à_temp_partiel	+5_p%	0.050760000000000007
Indonésie	2012°	Part_des_employé·es_à_temp_partiel	+14_p%	0.1403
Irlande	2012°	Part_des_employé·es_à_temp_partiel	+22_p%	0.21762
Islande	2012°	Part_des_employé·es_à_temp_partiel	+21_p%	0.20826999999999998
Israël	2012°	Part_des_employé·es_à_temp_partiel	+20_p%	0.19804000000000002
Italie	2012°	Part_des_employé·es_à_temp_partiel	+24_p%	0.23809999999999998
Japon	2012°	Part_des_employé·es_à_temp_partiel	+24_p%	0.24205000000000002
Lettonie	2012°	Part_des_employé·es_à_temp_partiel	+4_p%	0.04367
Lituanie	2012°	Part_des_employé·es_à_temp_partiel	+4_p%	0.03858
Luxembourg	2012°	Part_des_employé·es_à_temp_partiel	+31_p%	0.30546
Macédoine_du_Nord	2012°	Part_des_employé·es_à_temp_partiel	+1_p%	0.01351
Malte	2012°	Part_des_employé·es_à_temp_partiel	+19_p%	0.19201000000000001
Mexique	2012°	Part_des_employé·es_à_temp_partiel	+18_p%	0.17884
Norvège	2012°	Part_des_employé·es_à_temp_partiel	+26_p%	0.25937
Nouvelle-Zélande	2012°	Part_des_employé·es_à_temp_partiel	+24_p%	0.24008
OCDE_-_Total	2012°	Part_des_employé·es_à_temp_partiel	+20_p%	0.20113
Pays-Bas	2012°	Part_des_employé·es_à_temp_partiel	+51_p%	0.50596
Pologne	2012°	Part_des_employé·es_à_temp_partiel	+6_p%	0.060169999999999994
Portugal	2012°	Part_des_employé·es_à_temp_partiel	+6_p%	0.05641000000000001
Pérou	2012°	Part_des_employé·es_à_temp_partiel	+15_p%	0.15433
Roumanie	2012°	Part_des_employé·es_à_temp_partiel	+2_p%	0.01854000000000001
Royaume-Uni	2012°	Part_des_employé·es_à_temp_partiel	+30_p%	0.29996
Russie	2012°	Part_des_employé·es_à_temp_partiel	+5_p%	0.04579
Seychelles	2012°	Part_des_employé·es_à_temp_partiel	+7_p%	0.06613
Slovaquie	2012°	Part_des_employé·es_à_temp_partiel	+3_p%	0.02789
Slovénie	2012°	Part_des_employé·es_à_temp_partiel	+6_p%	0.06071
Suisse	2012°	Part_des_employé·es_à_temp_partiel	+45_p%	0.44641
Suède	2012°	Part_des_employé·es_à_temp_partiel	+20_p%	0.20022999999999996
Turquie	2012°	Part_des_employé·es_à_temp_partiel	+17_p%	0.17459
États-Unis	2012°	Part_des_employé·es_à_temp_partiel	+13_p%	0.12939
Afrique_du_Sud	2013°	Part_des_employé·es_à_temp_partiel	+9_p%	0.08814
Allemagne	2013°	Part_des_employé·es_à_temp_partiel	+37_p%	0.36717
Australie	2013°	Part_des_employé·es_à_temp_partiel	+29_p%	0.29087
Autriche	2013°	Part_des_employé·es_à_temp_partiel	+35_p%	0.35320999999999997
Belgique	2013°	Part_des_employé·es_à_temp_partiel	+33_p%	0.33424
Bulgarie	2013°	Part_des_employé·es_à_temp_partiel	+1_p%	0.01164
Canada	2013°	Part_des_employé·es_à_temp_partiel	+14_p%	0.14406999999999998
Chili	2013°	Part_des_employé·es_à_temp_partiel	+15_p%	0.14809
Chypre	2013°	Part_des_employé·es_à_temp_partiel	+7_p%	0.06534000000000001
Colombie	2013°	Part_des_employé·es_à_temp_partiel	+18_p%	0.18083
Costa_Rica	2013°	Part_des_employé·es_à_temp_partiel	+20_p%	0.19794
Croatie	2013°	Part_des_employé·es_à_temp_partiel	+2_p%	0.01974
Danemark	2013°	Part_des_employé·es_à_temp_partiel	+21_p%	0.21442
Espagne	2013°	Part_des_employé·es_à_temp_partiel	+17_p%	0.17442
Estonie	2013°	Part_des_employé·es_à_temp_partiel	+8_p%	0.08044000000000001
Finlande	2013°	Part_des_employé·es_à_temp_partiel	+10_p%	0.10046999999999999
